# initial_x = 0.1
x,y
1.30414,-0.489914
1.5248,1.35628
1.4179,-1.9064
1.28365,1.23473
1.47139,-2.14341
1.24096,-0.17492
1.54677,2.07415
1.23844,-1.23403
1.44961,2.38455
1.24927,-1.30528
1.45576,2.15831
1.45212,-1.27862
1.32885,0.843775
1.59138,1.44755
1.53875,-0.905261
1.28747,-0.60482
1.49836,1.92393
1.50555,-1.11949
1.30158,0.405113
1.55814,0.9863
1.44239,-1.90515
1.28078,1.02748
1.67964,-0.366208
1.59152,-0.132739
1.65704,0.166094
1.60777,-0.614042
1.64752,0.286529
1.60178,-0.784169
1.63119,0.538534
1.5736,-1.08362
1.53229,-0.256329
1.3858,-0.720926
1.41823,-0.0570196
1.35422,-0.340734
1.47181,-0.0783189


# initial_x = 3.35
x,y
3.34085,-1.82792
1.22913,14.4021
-0.53557,11.4328
0.097663,10.08
2.4851,-3.17956
-1.36512,4.26423
-1.38339,1.513
1.83979,4.77526
1.1742,5.46852
-0.569766,-0.872311
0.915359,4.28263
1.06532,-3.92199
0.18773,0.498903
1.40504,-3.13838
1.13264,1.38634
1.03,-2.27163
1.45408,1.23042
1.36054,-2.27254
1.22913,1.51472
1.14402,-2.38925
1.37574,1.40686
1.28322,-2.36825
1.23436,1.77311
1.09065,-2.09905
1.4767,1.32604
1.32516,-2.21694
1.26316,1.61908
1.11558,-2.25442
1.44825,1.03081
1.5614,-1.63123
1.4565,-0.706906
1.35072,0.319031
1.49478,-0.142493
1.30289,-0.369158
1.53467,1.32043
1.43836,-1.81278
1.28542,1.1389
1.60295,-1.46862
1.58415,0.151668
1.64269,-0.662374
1.63418,0.0788553
1.60816,-0.892205
1.6265,0.528143
1.56962,-1.15738
1.4808,-0.565885
1.32651,0.176945
1.52886,0.267589
1.59873,1.02827
1.5364,-1.32348
1.29007,-0.704603
1.49919,1.85851
1.50806,-1.19312
1.29575,0.350431
1.556,1.097
1.44826,-1.83878
1.28447,1.00656
1.68415,-0.102693
1.58164,-0.260922
1.62272,0.828969
1.5665,-1.0718
1.52311,-0.279174
1.30535,-0.614506
1.51867,1.39141
1.41633,-1.90687
1.27978,1.28091
1.42146,-2.27731
1.27012,0.685714
1.59389,1.54601
1.49674,-0.955729
1.31457,0.439347
1.55906,0.704955
1.47759,-1.89851
1.26816,0.204342
1.54426,1.69631
1.52329,-1.04121
1.27806,-0.0764891
1.51564,1.81102
1.51829,-1.14934
1.27983,0.00275411
1.52426,1.69837


# initial_x = 3.4
x,y
3.39042,-1.91344
3.1124,-3.79143
2.3841,-10.0773
-0.5602,-9.84914
-0.391314,8.36337
-1.47278,-4.04438
-1.46935,-0.828273
2.13148,2.30933
2.08163,0.932096
-0.383008,2.33476
1.84143,-2.16999
0.0101883,-1.58176
0.474442,2.38277
0.402522,-1.32574
1.28038,3.19924
0.954988,1.08554
0.869701,-1.6274
1.70497,-1.18617
1.1544,-0.288351
1.68227,-0.966746
1.42039,-0.995673
1.37527,0.406205
1.45523,-0.419773
1.34153,0.0489983
1.49552,-0.0525279
1.31075,-0.53285
1.5367,1.10096
1.40048,-2.02777
1.26552,1.37686
1.29018,-2.45176
1.19053,1.82571
1.07936,-2.00578
1.43664,2.01902
1.45966,-1.49153
1.31101,0.925535
1.65959,0.875547
1.5372,-0.699409
1.28354,-0.575816
1.49389,1.95213
1.4991,-1.18014
1.29944,0.400532
1.55406,1.02985
1.42869,-1.9634
1.27665,1.05177
1.67748,-0.428902
1.59459,-0.164116
1.65646,-0.140723
1.62364,-0.391148
1.64205,-0.398095
1.63269,-0.37008
1.63901,-0.370978
1.63564,-0.338318
1.63936,-0.312905
1.63218,-0.476024
1.6411,-0.229
1.63101,-0.483275
1.64174,-0.257896
1.62718,-0.527888
1.64543,-0.0378581
1.61168,-0.769083
1.64144,0.35522
1.59319,-0.92224
1.60453,0.749475
1.53378,-1.46371
1.2693,-0.650529
1.47493,2.24591
1.35756,-1.33007
1.42528,0.260678
1.37837,-0.571724
1.42881,-0.143067
1.34725,-0.259745
1.48614,-0.0277514
1.31119,-0.487617
1.53885,1.05358
1.40082,-2.04428
1.26551,1.35721
1.30784,-2.44578
1.19051,1.77126
1.06288,-2.03263
1.43569,2.01677


# initial_x = 3.45
x,y
3.43998,-2.00149
0.525051,-15.1798
-2.46791,-4.53082
1.11648,11.2679
-1.59907,-6.04355
0.202829,-7.82735
-1.31647,-3.22433
2.20024,-1.09878
1.4184,-5.54852
0.874787,5.00552
0.246435,-3.39623
-0.0898593,1.25661
1.52994,3.15251
0.306795,-0.169808
1.15873,-3.27165
1.06462,1.7748
1.02833,-1.75142
1.60347,2.11389
1.0894,0.266114
1.41591,-2.48764
1.24738,0.188141
1.54334,1.94776
1.40993,-1.22615
1.38177,0.546796
1.53339,0.103295
1.574,0.463239
1.54868,-1.5973
1.4537,-0.693464
1.35307,0.306144
1.48659,-0.186308
1.30834,-0.212518
1.54272,1.02128
1.41634,-2.01108
1.26698,1.27118
1.41699,-2.31144
1.26577,0.482765
1.55446,1.69884
1.5175,-1.03289
1.28059,-0.0611454
1.52741,1.7006
1.52216,-1.16038
1.27849,0.0276848
1.53342,1.65395
1.5225,-1.18034
1.27598,-0.0153297
1.53089,1.7281
1.52223,-1.10027
1.27917,-0.0102777
1.53486,1.64519
1.51991,-1.19743
1.27681,-0.00816081
1.51786,1.79317
1.52083,-1.14564
1.27708,-0.0385305
1.51783,1.79843
1.51913,-1.14853
1.27841,-0.0224851
1.52175,1.74598
1.51763,-1.20398
1.27664,-0.0316144
1.52163,1.77615
1.51743,-1.16567
1.27812,-3.50415e-05
1.524,1.74085
1.51585,-1.20723
1.27717,-0.00313121
1.5249,1.75002
1.51526,-1.19302
1.27782,-0.00774557
1.52679,1.72793
1.5139,-1.21789
1.27736,-0.0107118
1.52805,1.72659
1.51304,-1.21662
1.27767,-0.0143179
1.52976,1.71033
1.52359,-1.12399
1.27742,-0.0175747
1.53113,1.70476
1.52265,-1.12821


# initial_x = 3.5
x,y
3.48952,-2.09209
-2.38065,-10.6023
1.21957,13.5096
-1.44808,-9.21261
2.16405,-7.91487
2.30148,-4.8985
-0.939423,-5.07475
2.02301,-4.23335
0.152963,-4.86861
2.00876,-1.4383
-0.496927,0.07824
1.01079,4.14799
0.821426,-3.54385
0.34407,1.14012
0.457666,-1.31738
1.53014,2.68911
0.986024,1.15225
0.890533,-1.7732
1.68422,1.52213
1.10918,0.361637
1.49412,-2.24449
1.26247,-0.767725
1.48077,2.32161
1.21898,-1.26896
1.44143,2.51962
1.12968,-0.982034
1.68711,-1.12051
1.26374,-1.03411
1.46458,2.23137
1.38979,-1.29689
1.39798,0.487422
1.47558,-0.400494
1.32185,0.027183
1.53424,0.409878
1.66508,0.21802
1.60564,-0.383112
1.65186,0.208651
1.60339,-0.74128
1.63731,0.519914
1.58535,-0.964313
1.59027,0.615786
1.51795,-1.66345
1.25226,-0.48954
1.51035,2.24833
1.20398,-1.19415
1.54034,2.29256
1.08479,-0.385818
1.38377,-2.65486
1.24873,0.344833
1.55832,1.84036
1.43803,-1.17271
1.35057,0.730126
1.56711,1.0652
1.46301,-1.79385
1.28592,0.651814
1.56181,1.58445
1.53495,-1.02789
1.27467,-0.488187
1.494,2.12861
1.3993,-1.30911
1.38009,0.61135
1.54536,0.198173
1.63157,0.914676
1.58441,-0.705816
1.59456,0.599376
1.51279,-1.65394
1.25327,-0.237325
1.53395,2.07231
1.28871,-1.29523
1.51605,0.997535
1.40515,-2.15078
1.26824,1.09609
1.64063,-1.10495
1.60048,0.0780127
1.60563,-1.09726
1.61233,0.504539
1.5445,-1.43018
1.30091,-0.786344
1.52094,1.43521
1.43674,-1.78722


# initial_x = 3.55
x,y
3.53906,-2.1853
-2.2203,12.3092
0.772942,-13.8547
2.09046,10.5363
0.177254,9.77887
1.4558,8.73766
-0.391563,-6.34557
1.66495,-6.18497
-0.783954,-2.90602
0.41601,-4.66887
0.313699,3.82385
1.43315,-3.98289
-0.00186003,-0.667887
0.822941,3.05672
0.598048,0.698309
0.715367,-0.0482835
0.653198,-0.854459
0.735184,-2.35165
1.31292,2.0847
1.30796,-1.90476
1.39764,0.916942
1.66338,0.667431
1.57457,-0.492228
1.58896,0.551786
1.50991,-1.70623
1.25085,-0.281641
1.54025,2.06712
1.25448,-1.2689
1.46801,2.06125
1.48378,-1.18833
1.31549,0.715439
1.56975,1.40151
1.54107,-1.11642
1.2689,-0.508381
1.50106,2.14718
1.35284,-1.31403
1.43379,0.241484
1.3599,-0.612811
1.45753,-0.0638355
1.3236,-0.283514
1.5307,0.621533
1.63828,-0.850955
1.62783,0.192549
1.58562,-1.12461
1.57526,0.22153
1.64115,-0.72646
1.63318,0.0924706
1.6022,-0.969323
1.62025,0.550504
1.55381,-1.30828
1.3625,-0.856964
1.44723,0.0318307
1.33034,-0.336101
1.52727,0.405588
1.65594,0.580276
1.59565,-0.501425
1.63657,0.593738
1.58553,-0.885927
1.58423,0.409859
1.54846,-1.57642
1.44547,-0.716894
1.36003,0.288836
1.46909,-0.282182
1.32713,-0.0128156
1.52702,0.253909
1.59889,1.12247
1.55607,-1.11146
1.36904,-0.84776
1.43409,-0.00657484
1.34017,-0.3209
1.50716,0.104836
1.48196,-0.434594
1.32172,0.0711302
1.53638,0.318311
1.65803,0.496788
1.59641,-0.534525
1.63624,0.64193
1.58795,-0.870665
1.59791,0.569503
1.51657,-1.63174


# initial_x = 3.6
x,y
3.58858,-2.28114
0.819883,16.7313
-2.41844,7.90009
-2.15979,-6.60522
-2.02304,-4.44326
-0.775989,7.51925
0.288705,-7.38852
1.22187,-6.94138
-1.14808,0.428208
-0.783949,-1.46077
1.98489,-0.169581
-0.174444,-1.62096
0.252103,2.33244
1.39668,-3.36295
0.761929,1.68551
0.904144,-0.495686
0.793743,-2.14388
1.37655,2.28635
1.42827,-1.3934
1.34635,0.935129
1.64614,0.998377
1.54572,-0.665661
1.30023,-0.672678
1.52144,1.49703
1.45788,-1.67468
1.29487,0.967208
1.68106,0.34941
1.55856,-0.501072
1.46767,-0.587185
1.33527,0.246517
1.51065,0.00793151
1.3799,-0.738015
1.42014,-0.0476571
1.35415,-0.305654
1.47352,-0.133748
1.31438,-0.302395
1.5391,0.944432
1.41175,-2.093
1.27177,1.08402
1.65195,-0.95448
1.60132,0.16743
1.61283,-1.01602
1.62194,0.467176
1.56152,-1.27496
1.41485,-0.789128
1.38409,0.123069
1.40456,-0.442479
1.38697,-0.145343
1.39645,-0.370078
1.38953,-0.211406
1.39725,-0.310558
1.38896,-0.213577
1.40082,-0.283065
1.38333,-0.257678
1.40806,-0.266803
1.37642,-0.213634
1.41922,-0.324575
1.36356,-0.13804
1.44697,-0.266695
1.33922,-0.112659
1.50201,0.0488943
1.35952,-0.717101
1.45931,0.0126154
1.32255,-0.335697
1.53663,0.650308
1.57198,-1.48513
1.5161,-0.405511
1.28912,-0.376219
1.50912,1.76503
1.5049,-1.31641
1.28902,0.225115
1.54388,1.35145
1.46663,-1.69771
1.29659,0.694971
1.57231,1.59555
1.53031,-0.940776
1.2741,-0.327604
1.50155,2.06545
1.43756,-1.23835
1.34618,0.784723


# initial_x = 3.65
x,y
3.63808,-2.37965
3.37695,1.75955
2.82141,9.12593
2.78788,5.69737
1.78761,-10.2536
-1.98097,-0.579114
1.08267,-8.14182
0.764412,-6.97545
-0.686777,3.76858
-0.550146,2.90927
0.179924,-3.78244
-0.0344047,2.43968
1.84615,0.80104
0.195669,-1.13819
1.03819,3.02577
0.978838,0.662086
0.897377,-2.09449
1.35323,2.58676
1.20998,-1.29707
1.47136,2.5205
1.08108,-0.539707
1.40117,-2.63784
1.2416,0.26234
1.57059,1.8051
1.39653,-1.22262
1.39518,0.437506
1.4562,-0.484637
1.33986,0.106365
1.49828,-0.0841053
1.31944,-0.561802
1.53144,0.974544
1.41319,-2.0987
1.26873,1.09546
1.64904,-0.991553
1.60179,0.0745938
1.61034,-1.03851
1.61574,0.522804
1.53985,-1.46363
1.34054,-0.837191
1.49813,0.240025
1.52347,-0.118591
1.351,-0.724404
1.48116,0.0573201
1.33696,-0.599538
1.51635,0.397452
1.62076,1.00036
1.5742,-0.814178
1.53538,-0.188441
1.43367,-0.691001
1.36332,0.199192
1.44518,-0.393759
1.34647,0.0354573
1.48328,-0.134788
1.30755,-0.326347
1.53225,1.17741
1.40532,-2.01639
1.2711,1.31442
1.35852,-2.39806
1.23013,1.44151
1.16311,-2.45204
1.30432,1.68943
1.14602,-2.23289
1.43036,1.05176
1.62081,-1.17774
1.60822,0.317716
1.55938,-1.40706
1.41764,-0.793343
1.38198,0.148521
1.41004,-0.443891
1.38123,-0.116279
1.40574,-0.381205
1.3787,-0.16979
1.41485,-0.326747
1.3676,-0.199085
1.43551,-0.279606
1.35007,-0.113213
1.47708,-0.112175
1.31263,-0.260942
1.54254,0.905059
1.43001,-2.02855


# initial_x = 3.7
x,y
3.68757,-2.48086
1.18281,-17.7686
-0.871975,-14.1572
-2.54999,-1.41654
0.637084,10.9898
-0.596666,-8.30562
1.9008,-7.16462
0.325843,-6.7235
0.40467,5.87978
1.11245,5.68441
-0.681281,0.636264
1.88316,1.73766
0.217708,-2.54948
0.239353,1.55846
0.857297,-3.14832
0.728655,1.99582
0.89716,0.107181
0.768711,-1.71282
1.70595,1.32629
1.11281,0.516838
1.4774,-2.2813
1.24064,-0.597002
1.55786,2.11506
1.12853,-0.882752
1.67439,-1.25017
1.29727,-1.06774
1.52468,1.12329
1.38151,-2.0919
1.25756,1.48098
1.18546,-2.41514
1.3231,1.61692
1.16358,-2.29591
1.39427,1.24253
1.46663,-2.09444
1.25078,-0.0220902
1.53028,2.04058
1.36568,-1.29522
1.41858,0.262645
1.38423,-0.569394
1.41731,-0.15547
1.35999,-0.23922
1.4615,-0.163384
1.32403,-0.189526
1.53056,0.519447
1.66603,-0.127104
1.61629,-0.310049
1.64337,-0.424237
1.63638,-0.230435
1.62425,-0.67817
1.64414,0.045839
1.61037,-0.783896
1.63529,0.508271
1.58732,-0.968738
1.59174,0.466497
1.53173,-1.60826
1.27115,-0.683618
1.48834,2.18078
1.36322,-1.31475
1.42225,0.294693
1.379,-0.620251
1.42044,-0.122887
1.35575,-0.270053
1.46817,-0.101868
1.31905,-0.219085
1.53983,0.669574
1.54883,-1.62341
1.37605,-0.870756
1.42633,-0.0318952
1.34744,-0.332559
1.49362,0.0366917
1.33928,-0.691021
1.50034,0.241576
1.50695,-0.308824
1.29382,-0.397926
1.51881,1.60366
1.47874,-1.55402
1.29373,0.613995
1.55757,1.45804
1.52269,-1.29219
1.26493,-0.270528


# initial_x = 3.75
x,y
3.73705,-2.58482
-2.07741,-15.3671
-1.20796,14.2882
2.98725,-2.24403
-2.28936,-2.6359
1.82436,-9.11006
2.44052,-2.2527
-0.0849602,-6.41351
1.81548,5.38004
1.8552,-4.21519
0.686621,4.88244
0.206354,-3.37421
-0.0927209,1.41168
1.53496,3.17262
0.283023,-0.32411
1.56488,-2.56836
1.17811,0.8235
1.62583,-1.36768
1.57335,-0.0131232
1.64076,0.699774
1.58735,-0.770524
1.60195,0.792721
1.52722,-1.49436
1.25899,-0.54487
1.49439,2.2635
1.25074,-1.29513
1.47614,1.99585
1.48674,-1.229
1.3124,0.637447
1.55553,1.39653
1.51294,-1.41348
1.27082,-0.0122606
1.51646,1.8882
1.51046,-1.07467
1.29424,0.182435
1.54492,1.2173
1.437,-1.87252
1.28882,1.03353
1.67506,-0.486955
1.59812,-0.0933607
1.65043,-0.381644
1.63324,-0.171273
1.62346,-0.717266
1.64247,0.181326
1.60438,-0.843526
1.62728,0.555367
1.56971,-1.13844
1.48862,-0.53168
1.3171,0.0838458
1.53993,0.532929
1.63983,-0.822218
1.62813,0.242198
1.58978,-1.09723
1.5935,0.438068
1.53743,-1.57699
1.29012,-0.772281
1.50412,1.78285
1.50176,-1.2962
1.29649,0.404714
1.55939,1.12221
1.45697,-1.78468
1.29047,0.873375
1.6413,1.15936
1.51371,-0.822315
1.29531,0.0683537
1.54008,1.24744
1.4337,-1.88068
1.2857,1.0974
1.63967,-1.09373
1.59993,0.172298
1.59175,-1.24225
1.60027,0.53253
1.52647,-1.60679
1.27028,-0.70754
1.47811,2.1906
1.39471,-1.31322
1.38474,0.588066
1.52656,-0.010881
1.48323,-0.486333
1.3179,0.0723022


# initial_x = 3.8
x,y
3.78652,-2.69156
-2.90116,10.4025
3.12865,-6.70485
-2.54347,4.7547
1.51042,-11.5851
2.18059,7.95112
2.32909,4.73152
-0.468496,-6.09571
2.05579,-4.05473
-0.133105,-4.43795
1.70678,-4.27984
-0.418247,1.38077
1.65997,3.16073
0.412692,-2.68548
0.447825,1.8463
0.440459,-0.397039
0.799613,-2.71386
1.04451,2.37413
1.13476,-1.4281
1.65878,1.61358
1.10079,-0.149775
1.48474,-2.34646
1.22769,-0.561887
1.60847,1.82378
1.13615,-0.84244
1.66748,-1.32809
1.30283,-1.088
1.5192,0.873409
1.48871,-1.93008
1.24752,-0.248892
1.5408,2.09769
1.22579,-1.23859
1.43872,2.50765
1.15014,-1.07236
1.72651,0.0390757
1.1717,-0.813838
1.72174,0.0150211
1.20758,-1.01018
1.5797,2.09203
1.09506,-0.477579
1.46315,-2.46711
1.2193,-0.323675
1.63849,1.54555
1.18018,-1.01593
1.7005,0.967714
1.12938,-0.638312
1.63133,-1.62934
1.35283,-1.03557
1.45423,0.0450347
1.33004,-0.458459
1.52789,0.506256
1.66596,-0.152016
1.6199,-0.188662
1.63346,-0.650124
1.64035,0.0277329
1.61317,-0.78407
1.63807,0.37294
1.58805,-0.965801
1.58797,0.44231
1.53288,-1.64632
1.33894,-0.853756
1.50025,0.269925
1.55079,0.200855
1.63117,0.880259
1.57993,-0.802955
1.58479,0.568986
1.52376,-1.66942
1.26465,-0.670576
1.47737,2.2795
1.30215,-1.34314
1.5003,0.45358
1.60943,1.14253
1.56713,-0.894867
1.50244,-0.465141
1.29763,-0.178787
1.53716,1.34742
1.4553,-1.73372
1.28971,0.995512
1.68435,0.0949369
1.57359,-0.349818


# initial_x = 3.85
x,y
3.83597,-2.80111
0.110009,19.015
-2.35506,-11.7022
2.70301,-9.36934
0.96625,12.0299
-0.315487,9.46438
1.62238,8.59004
-0.824885,-5.70776
0.704924,-6.64527
-1.11906,-0.0317028
-0.490705,-2.68777
1.56475,4.22647
0.287895,-3.11407
0.0321066,1.05985
1.78523,0.845949
0.677058,1.33661
0.839378,-0.148187
0.703334,-1.43458
1.60367,-2.16562
1.17789,-0.0845132
1.70844,0.090056
1.36599,-1.12156
1.43263,0.13465
1.3429,-0.50015
1.49842,0.159696
1.41697,-0.671708
1.37925,0.0398228
1.40995,-0.409747
1.37892,-0.1459
1.41346,-0.303801
1.37299,-0.163469
1.42508,-0.328747
1.35905,-0.102859
1.45685,-0.23595
1.33061,-0.122114
1.52008,0.267997
1.58474,0.8098
1.47695,-1.79509
1.27417,0.252175
1.54197,1.6089
1.52933,-1.1404
1.2699,-0.15584
1.51862,1.95057
1.47587,-1.10504
1.32616,0.709896
1.57058,1.29238
1.52463,-1.32187
1.26394,-0.191985
1.5228,2.00702
1.41399,-1.23678
1.37754,0.607727
1.55159,0.42784
1.65587,-0.462053
1.62792,-0.132932
1.62056,-0.775046
1.63558,0.383392
1.58077,-1.08684
1.58405,0.443914
1.55668,-1.51409
1.45819,-0.714068
1.34426,0.323758
1.50086,-0.13579
1.31177,-0.516788
1.52839,1.24028
1.39648,-2.01335
1.26267,1.37672
1.30856,-2.45253
1.20047,1.72707
1.07059,-2.07071
1.45452,1.83657
1.41826,-1.74695
1.29667,1.21126
1.55032,-1.8025
1.44621,-0.793086
1.35436,0.349664
1.48491,-0.265499
1.30932,-0.183843
1.54015,1.02917
1.40451,-2.06863
1.26424,1.24795


# initial_x = 3.9
x,y
3.8854,-2.91352
3.32928,10.7303
0.329132,16.6659
-2.2102,9.76788
-2.46561,-1.21673
-2.16344,2.39062
0.701443,9.04339
-1.14903,-5.12923
-0.58645,-5.0551
-0.184654,4.6983
-0.501857,2.89824
0.406,-4.13015
-0.175918,1.70652
1.58193,3.19129
0.257694,-1.44505
1.07088,2.85913
1.00349,-0.0792895
1.00968,-2.59884
1.26837,1.94818
1.18939,-2.04042
1.46821,0.757987
1.67001,0.290881
1.59969,-0.340436
1.65399,0.175181
1.60865,-0.602856
1.64135,0.43457
1.58659,-0.9572
1.60016,0.683612
1.51541,-1.61218
1.25615,-0.399316
1.51786,2.19347
1.22433,-1.25026
1.43788,2.5119
1.14784,-1.06339
1.72592,-0.0985615
1.18111,-0.851634
1.71604,0.510058
1.16631,-0.875937
1.72147,0.239107
1.18868,-0.937759
1.67672,1.30015
1.12734,-0.639264
1.60328,-1.85164
1.34569,-1.0023
1.47641,0.167671
1.35845,-0.691077
1.45995,-0.0161008
1.32155,-0.33267
1.53823,0.630522
1.56595,-1.53005
1.49954,-0.520732
1.30441,-0.00257337
1.54377,1.00617
1.41355,-2.04666
1.26795,1.17124
1.5791,-1.6419
1.53531,-0.346525
1.37038,-0.740529
1.44259,-0.0591953
1.33283,-0.313799
1.51811,0.30883
1.59119,0.956806
1.52025,-1.47104
1.26058,-0.161247
1.5232,2.03714
1.39039,-1.25709
1.39957,0.434946
1.44772,-0.50919
1.34801,0.12253
1.47846,-0.2093
1.31168,-0.224332
1.53885,0.914946
1.43608,-2.04119
1.28455,0.77103
1.61251,1.42906
1.49387,-0.969727
1.31138,0.410493
1.55355,0.714686
1.48926,-1.88784
1.24951,-0.224846


# initial_x = 3.95
x,y
3.93483,-3.02881
2.12749,-19.5077
2.01608,-16.5911
2.13522,-13.5795
1.36468,-12.6222
-1.03181,-9.21257
-0.211976,8.49711
-1.42938,-4.23364
-1.40831,-1.79226
1.91833,4.48953
1.8235,4.09213
-0.579554,1.26489
1.90121,1.16755
0.230093,-2.46845
0.315989,1.7506
0.557795,-2.29928
1.07971,2.51542
1.1307,-1.35453
1.68695,1.28478
1.11118,-0.302707
1.51451,-2.26732
1.27447,-0.862405
1.47107,2.19241
1.40538,-1.31619
1.37335,0.675736
1.56461,0.631452
1.49825,-1.84257
1.24939,-0.414298
1.53803,2.13399
1.19758,-1.14627
1.59869,2.01073
1.09229,-0.338493
1.44235,-2.50693
1.22546,-0.140075
1.6115,1.70939
1.21408,-1.1454
1.52787,2.33767
1.08327,-0.444392
1.40164,-2.6246
1.24147,0.221571
1.55385,1.92728
1.38254,-1.25088
1.40598,0.344772
1.41637,-0.529173
1.37888,-0.0240974
1.40834,-0.410257
1.3775,-0.135144
1.41645,-0.331811
1.36696,-0.181799
1.43717,-0.274434
1.34907,-0.103058
1.4796,-0.0921814
1.31104,-0.290675
1.5409,1.00549
1.41576,-2.02583
1.26588,1.2679
1.42111,-2.30221
1.26415,0.423308
1.54977,1.72125
1.51649,-1.04487
1.28164,-0.0330017
1.52986,1.65342
1.51986,-1.21761
1.27893,0.0678959
1.53589,1.61352
1.5208,-1.22392
1.2762,0.013534
1.53253,1.70224
1.52342,-1.11771
1.27688,-0.0398881
1.53129,1.71985
1.52097,-1.11678
1.27944,-0.00371966
1.53681,1.6227
1.51838,-1.22136
1.27685,-0.00194292
1.51981,1.77735
1.52013,-1.15956
1.27654,-0.0470542
1.51839,1.8049


# initial_x = 4
x,y
3.98423,-3.14703
-1.40611,-19.7213
-3.14,-0.507642
-1.68758,12.9487
1.16048,12.9862
1.60108,-10.891
-1.07048,7.62844
-1.64992,-2.94603
-1.27454,3.37707
1.06818,-6.41701
0.414205,-5.07029
1.59388,4.45071
-0.114632,-2.31127
0.0735363,2.02191
1.8183,-0.231491
0.444587,0.853208
0.523912,-0.373718
0.584893,-1.72464
1.25168,3.08358
1.02886,0.557016
1.05376,-2.5437
1.30655,1.79432
1.16708,-2.15289
1.45253,0.859043
1.67009,-0.273611
1.61458,-0.123091
1.62603,-0.811858
1.63862,0.188427
1.59656,-0.968431
1.60906,0.721608
1.54186,-1.40423
1.2976,-0.788198
1.50908,1.55038
1.4409,-1.76124
1.29384,1.07913
1.65714,-0.844749
1.60438,0.0952174
1.60167,-1.14003
1.61387,0.570436
1.543,-1.43555
1.3373,-0.818655
1.50773,0.386862
1.59479,1.0205
1.53602,-1.32108
1.26268,-0.493794
1.50813,2.17828
1.28239,-1.30787
1.51462,1.14779
1.36256,-2.16658
1.24678,1.51765
1.14861,-2.39317
1.35544,1.48875
1.25275,-2.37698
1.26771,1.72765
1.12321,-2.16047
1.47076,1.02295
1.49703,-1.949
1.25086,-0.540517
1.52778,2.20321
1.16251,-1.08317
1.70631,0.879073
1.13198,-0.625161
1.63783,-1.56704
1.35905,-1.02412
1.4469,0.0507076
1.3335,-0.413499
1.52338,0.432724
1.65299,0.621099
1.59127,-0.527721
1.61568,0.788641
1.5499,-1.27878
1.38355,-0.815197
1.41872,-0.0276619
1.35187,-0.382112
1.47616,-0.0611975
1.31169,-0.376827
1.53265,1.07152
1.40826,-2.06214
1.26981,1.25032
1.44264,-2.23306


# initial_x = 4.05
x,y
4.03362,-3.26821
-3.48538,3.14606
1.94795,17.6486
1.46831,-15.4769
-2.60555,-0.530247
2.49592,7.38669
-1.78654,5.17005
-1.79459,-1.29201
-0.26377,6.1912
-0.870528,-3.65062
-1.02114,0.262711
0.246416,-4.16787
0.13938,3.2284
1.79438,-2.05066
0.108155,-1.08856
0.91737,2.96827
0.873895,0.898405
0.823534,-1.28036
1.17722,-3.03599
1.07604,1.84787
1.05058,-1.78052
1.47116,2.66281
1.07077,0.176238
1.3052,-2.68663
1.21838,1.36343
1.23659,-2.50156
1.21301,1.86762
1.11355,-2.00125
1.47226,1.67064
1.40346,-1.84096
1.29112,1.35785
1.3375,-2.4221
1.21485,1.53813
1.10996,-2.33619
1.42133,1.17957
1.4478,-2.13055
1.27062,0.430795
1.55596,1.62467
1.5316,-0.996423
1.27065,-0.269768
1.49758,2.08214
1.45182,-1.18035
1.34332,0.758306
1.56754,1.44738
1.54255,-1.11183
1.27907,-0.650844
1.48254,2.07624
1.47346,-1.18181
1.32533,0.693504
1.56345,1.41659
1.52905,-1.26082
1.26536,-0.377903
1.50237,2.1792
1.31766,-1.34247
1.47161,0.321404
1.431,-0.609902
1.36727,0.0960912
1.43627,-0.364466
1.35503,-0.029481
1.46168,-0.281939
1.3269,-0.0911537
1.52882,0.334213
1.62987,0.966078
1.58211,-0.691265
1.58987,0.530673
1.5191,-1.66361
1.25147,-0.429248
1.53368,2.13834
1.20743,-1.18345
1.5362,2.31612
1.0824,-0.380146
1.39304,-2.63201
1.24706,0.335869
1.57044,1.7591
1.43621,-1.16054
1.36003,0.673663
1.56383,0.983148
1.45571,-1.87047
1.28853,0.730274
1.58346,1.59803


# initial_x = 4.1
x,y
4.083,-3.39238
-0.875003,21.3277
0.503582,-18.5763
-1.08412,14.8316
1.35087,-13.6001
-0.170863,11.018
-2.11458,0.0308431
-1.85277,0.592234
1.18131,7.60599
-1.11363,2.90614
0.603382,5.57337
-0.618362,1.92899
1.52648,-4.22746
-0.213354,-0.749156
0.50732,2.88382
0.582246,-2.62281
0.777442,2.31348
0.925225,0.25663
0.820659,-1.90176
1.46312,2.78686
1.0593,0.681915
1.15311,-2.61394
1.20405,1.98351
1.14824,-1.95912
1.48695,1.27975
1.33904,-2.20222
1.25639,1.60258
1.1133,-2.26745
1.44499,1.05029
1.54986,-1.70104
1.39131,-0.862239
1.40742,0.0270384
1.3672,-0.392591
1.44921,-0.166662
1.33279,-0.193687
1.51704,0.255506
1.57723,0.593465
1.49758,-1.81548
1.24984,-0.343096
1.538,2.1142
1.22112,-1.20038
1.48039,2.48225
1.08634,-0.597851
1.43533,-2.56647
1.22456,-0.0831225
1.61207,1.69196
1.22834,-1.1747
